,VCF0009z,VCF0004,VCF0706,VCF0707,VCF0708,VCF0301
17155,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17156,1.0,1972.0,,,,6. Weak Republican
17157,1.0,1972.0,2. Republican,,,2. Weak Democrat
17158,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
17159,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17160,1.0,1972.0,2. Republican,1. Democrat,2. Republican,7. Strong Republican
17161,1.0,1972.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
17162,1.0,1972.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
17163,1.0,1972.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
17164,1.0,1972.0,1. Democrat,1. Democrat,2. Republican,3. Independent - Democrat
17165,1.0,1972.0,1. Democrat,,,2. Weak Democrat
17166,1.0,1972.0,2. Republican,2. Republican,,7. Strong Republican
17167,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17168,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17169,1.0,1972.0,2. Republican,,2. Republican,7. Strong Republican
17170,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17171,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17172,1.0,1972.0,1. Democrat,1. Democrat,,2. Weak Democrat
17173,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
17174,1.0,1972.0,2. Republican,,1. Democrat,1. Strong Democrat
17175,1.0,1972.0,1. Democrat,,2. Republican,1. Strong Democrat
17176,1.0,1972.0,2. Republican,2. Republican,,1. Strong Democrat
17177,1.0,1972.0,2. Republican,2. Republican,,7. Strong Republican
17178,1.0,1972.0,1. Democrat,1. Democrat,,2. Weak Democrat
17179,1.0,1972.0,2. Republican,2. Republican,,5. Independent - Republican
17180,1.0,1972.0,1. Democrat,1. Democrat,,3. Independent - Democrat
17181,1.0,1972.0,,1. Democrat,,3. Independent - Democrat
17182,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
17183,1.0,1972.0,,,,2. Weak Democrat
17184,1.0,1972.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
17185,1.0,1972.0,1. Democrat,2. Republican,1. Democrat,3. Independent - Democrat
17186,1.0,1972.0,1. Democrat,1. Democrat,1. Democrat,4. Independent - Independent
17187,1.0,1972.0,2. Republican,1. Democrat,1. Democrat,1. Strong Democrat
17188,1.0,1972.0,,,,1. Strong Democrat
17189,1.0,1972.0,2. Republican,1. Democrat,,6. Weak Republican
17190,1.0,1972.0,,,,1. Strong Democrat
17191,1.0,1972.0,2. Republican,,,7. Strong Republican
17192,1.0,1972.0,2. Republican,2. Republican,,7. Strong Republican
17193,1.0,1972.0,1. Democrat,1. Democrat,,1. Strong Democrat
17194,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17195,1.0,1972.0,2. Republican,1. Democrat,1. Democrat,1. Strong Democrat
17196,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17197,1.0,1972.0,2. Republican,2. Republican,2. Republican,3. Independent - Democrat
17198,1.0,1972.0,1. Democrat,1. Democrat,,5. Independent - Republican
17199,1.0,1972.0,,,,7. Strong Republican
17200,1.0,1972.0,2. Republican,,,6. Weak Republican
17201,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
17202,1.0,1972.0,2. Republican,2. Republican,,5. Independent - Republican
17203,1.0,1972.0,,,,7. Strong Republican
17204,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17205,1.0,1972.0,2. Republican,2. Republican,,5. Independent - Republican
17206,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
17207,1.0,1972.0,1. Democrat,2. Republican,,5. Independent - Republican
17208,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
17209,1.0,1972.0,,,,7. Strong Republican
17210,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
17211,1.0,1972.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
17212,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
17213,1.0,1972.0,,,,2. Weak Democrat
17214,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17215,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,7. Strong Republican
17216,1.0,1972.0,1. Democrat,1. Democrat,2. Republican,2. Weak Democrat
17217,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
17218,1.0,1972.0,,,,4. Independent - Independent
17219,1.0,1972.0,,,,1. Strong Democrat
17220,1.0,1972.0,,,,1. Strong Democrat
17221,1.0,1972.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
17222,1.0,1972.0,,1. Democrat,1. Democrat,3. Independent - Democrat
17223,1.0,1972.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
17224,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17225,1.0,1972.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
17226,1.0,1972.0,,,,5. Independent - Republican
17227,1.0,1972.0,2. Republican,2. Republican,,2. Weak Democrat
17228,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
17229,1.0,1972.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
17230,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
17231,1.0,1972.0,,,,2. Weak Democrat
17232,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
17233,1.0,1972.0,1. Democrat,,1. Democrat,1. Strong Democrat
17234,1.0,1972.0,2. Republican,,2. Republican,2. Weak Democrat
17235,1.0,1972.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
17236,1.0,1972.0,2. Republican,2. Republican,,5. Independent - Republican
17237,1.0,1972.0,2. Republican,2. Republican,,2. Weak Democrat
17238,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17239,1.0,1972.0,1. Democrat,,,6. Weak Republican
17240,1.0,1972.0,,,,1. Strong Democrat
17241,1.0,1972.0,2. Republican,1. Democrat,2. Republican,5. Independent - Republican
17242,1.0,1972.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
17243,1.0,1972.0,2. Republican,1. Democrat,1. Democrat,2. Weak Democrat
17244,1.0,1972.0,1. Democrat,1. Democrat,,1. Strong Democrat
17245,1.0,1972.0,1. Democrat,,1. Democrat,1. Strong Democrat
17246,1.0,1972.0,2. Republican,2. Republican,,2. Weak Democrat
17247,1.0,1972.0,1. Democrat,,,5. Independent - Republican
17248,1.0,1972.0,,,,5. Independent - Republican
17249,1.0,1972.0,,1. Democrat,,3. Independent - Democrat
17250,1.0,1972.0,1. Democrat,2. Republican,2. Republican,3. Independent - Democrat
17251,1.0,1972.0,,,,2. Weak Democrat
17252,1.0,1972.0,1. Democrat,,1. Democrat,1. Strong Democrat
17253,1.0,1972.0,1. Democrat,1. Democrat,,1. Strong Democrat
17254,1.0,1972.0,,,,4. Independent - Independent
17255,1.0,1972.0,1. Democrat,1. Democrat,,1. Strong Democrat
17256,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17257,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
17258,1.0,1972.0,1. Democrat,2. Republican,,7. Strong Republican
17259,1.0,1972.0,,,,2. Weak Democrat
17260,1.0,1972.0,2. Republican,1. Democrat,1. Democrat,2. Weak Democrat
17261,1.0,1972.0,2. Republican,2. Republican,,2. Weak Democrat
17262,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,7. Strong Republican
17263,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
17264,1.0,1972.0,1. Democrat,1. Democrat,,1. Strong Democrat
17265,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
17266,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17267,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17268,1.0,1972.0,2. Republican,,,6. Weak Republican
17269,1.0,1972.0,2. Republican,1. Democrat,2. Republican,6. Weak Republican
17270,1.0,1972.0,,,,3. Independent - Democrat
17271,1.0,1972.0,,,,4. Independent - Independent
17272,1.0,1972.0,,,,4. Independent - Independent
17273,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
17274,1.0,1972.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
17275,1.0,1972.0,,,,6. Weak Republican
17276,1.0,1972.0,2. Republican,1. Democrat,,1. Strong Democrat
17277,1.0,1972.0,1. Democrat,1. Democrat,,6. Weak Republican
17278,1.0,1972.0,2. Republican,,2. Republican,7. Strong Republican
17279,1.0,1972.0,1. Democrat,,,3. Independent - Democrat
17280,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
17281,1.0,1972.0,2. Republican,1. Democrat,2. Republican,2. Weak Democrat
17282,1.0,1972.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
17283,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
17284,1.0,1972.0,2. Republican,1. Democrat,,4. Independent - Independent
17285,1.0,1972.0,2. Republican,1. Democrat,,5. Independent - Republican
17286,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17287,1.0,1972.0,,,,2. Weak Democrat
17288,1.0,1972.0,,,,4. Independent - Independent
17289,1.0,1972.0,1. Democrat,,,5. Independent - Republican
17290,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
17291,1.0,1972.0,,,,2. Weak Democrat
17292,1.0,1972.0,2. Republican,1. Democrat,1. Democrat,3. Independent - Democrat
17293,1.0,1972.0,,,,4. Independent - Independent
17294,1.0,1972.0,,,,1. Strong Democrat
17295,1.0,1972.0,,,,3. Independent - Democrat
17296,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
17297,1.0,1972.0,1. Democrat,1. Democrat,,2. Weak Democrat
17298,1.0,1972.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
17299,1.0,1972.0,,,,1. Strong Democrat
17300,1.0,1972.0,2. Republican,,2. Republican,3. Independent - Democrat
17301,1.0,1972.0,2. Republican,,2. Republican,5. Independent - Republican
17302,1.0,1972.0,2. Republican,1. Democrat,,2. Weak Democrat
17303,1.0,1972.0,2. Republican,,,7. Strong Republican
17304,1.0,1972.0,2. Republican,2. Republican,2. Republican,4. Independent - Independent
17305,1.0,1972.0,1. Democrat,1. Democrat,,1. Strong Democrat
17306,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17307,1.0,1972.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
17308,1.0,1972.0,,,,5. Independent - Republican
17309,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17310,1.0,1972.0,2. Republican,1. Democrat,,6. Weak Republican
17311,1.0,1972.0,1. Democrat,1. Democrat,,1. Strong Democrat
17312,1.0,1972.0,1. Democrat,,,1. Strong Democrat
17313,1.0,1972.0,1. Democrat,1. Democrat,,3. Independent - Democrat
17314,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17315,1.0,1972.0,2. Republican,2. Republican,2. Republican,2. Weak Democrat
17316,1.0,1972.0,2. Republican,2. Republican,,7. Strong Republican
17317,1.0,1972.0,2. Republican,2. Republican,1. Democrat,7. Strong Republican
17318,1.0,1972.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
17319,1.0,1972.0,4. Other (incl. 3d/minor party candidates and write-ins),1. Democrat,,2. Weak Democrat
17320,1.0,1972.0,1. Democrat,,,1. Strong Democrat
17321,1.0,1972.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
17322,1.0,1972.0,2. Republican,,1. Democrat,1. Strong Democrat
17323,1.0,1972.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
17324,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
17325,1.0,1972.0,1. Democrat,,,2. Weak Democrat
17326,1.0,1972.0,2. Republican,2. Republican,,4. Independent - Independent
17327,1.0,1972.0,2. Republican,1. Democrat,,5. Independent - Republican
17328,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17329,1.0,1972.0,1. Democrat,1. Democrat,,1. Strong Democrat
17330,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
17331,1.0,1972.0,2. Republican,2. Republican,,4. Independent - Independent
17332,1.0,1972.0,1. Democrat,1. Democrat,,1. Strong Democrat
17333,1.0,1972.0,,,,7. Strong Republican
17334,1.0,1972.0,2. Republican,1. Democrat,,1. Strong Democrat
17335,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
17336,1.0,1972.0,1. Democrat,,1. Democrat,1. Strong Democrat
17337,1.0,1972.0,1. Democrat,1. Democrat,,2. Weak Democrat
17338,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
17339,1.0,1972.0,2. Republican,1. Democrat,1. Democrat,3. Independent - Democrat
17340,1.0,1972.0,,,,3. Independent - Democrat
17341,1.0,1972.0,2. Republican,,1. Democrat,2. Weak Democrat
17342,1.0,1972.0,2. Republican,2. Republican,2. Republican,4. Independent - Independent
17343,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
17344,1.0,1972.0,1. Democrat,,1. Democrat,2. Weak Democrat
17345,1.0,1972.0,,,,5. Independent - Republican
17346,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
17347,1.0,1972.0,2. Republican,1. Democrat,2. Republican,3. Independent - Democrat
17348,1.0,1972.0,2. Republican,1. Democrat,2. Republican,1. Strong Democrat
17349,1.0,1972.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
17350,1.0,1972.0,2. Republican,1. Democrat,,5. Independent - Republican
17351,1.0,1972.0,1. Democrat,,,4. Independent - Independent
17352,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
17353,1.0,1972.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
17354,1.0,1972.0,,,,2. Weak Democrat
17355,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
17356,1.0,1972.0,2. Republican,,2. Republican,5. Independent - Republican
17357,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
17358,1.0,1972.0,2. Republican,2. Republican,,7. Strong Republican
17359,1.0,1972.0,2. Republican,2. Republican,,5. Independent - Republican
17360,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17361,1.0,1972.0,2. Republican,2. Republican,,6. Weak Republican
17362,1.0,1972.0,2. Republican,1. Democrat,,7. Strong Republican
17363,1.0,1972.0,,,,1. Strong Democrat
17364,1.0,1972.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
17365,1.0,1972.0,,,,1. Strong Democrat
17366,1.0,1972.0,,,,1. Strong Democrat
17367,1.0,1972.0,1. Democrat,1. Democrat,,3. Independent - Democrat
17368,1.0,1972.0,1. Democrat,1. Democrat,,2. Weak Democrat
17369,1.0,1972.0,,,,2. Weak Democrat
17370,1.0,1972.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
17371,1.0,1972.0,,,,4. Independent - Independent
17372,1.0,1972.0,,,,2. Weak Democrat
17373,1.0,1972.0,,,,2. Weak Democrat
17374,1.0,1972.0,,,,4. Independent - Independent
17375,1.0,1972.0,,,,3. Independent - Democrat
17376,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
17377,1.0,1972.0,,,,2. Weak Democrat
17378,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
17379,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
17380,1.0,1972.0,,,,4. Independent - Independent
17381,1.0,1972.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
17382,1.0,1972.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
17383,1.0,1972.0,,,,5. Independent - Republican
17384,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
17385,1.0,1972.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
17386,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
17387,1.0,1972.0,2. Republican,,,1. Strong Democrat
17388,1.0,1972.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
17389,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
17390,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,1. Strong Democrat
17391,1.0,1972.0,2. Republican,2. Republican,,7. Strong Republican
17392,1.0,1972.0,2. Republican,2. Republican,2. Republican,1. Strong Democrat
17393,1.0,1972.0,,,,1. Strong Democrat
17394,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17395,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
17396,1.0,1972.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
17397,1.0,1972.0,1. Democrat,1. Democrat,2. Republican,3. Independent - Democrat
17398,1.0,1972.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
17399,1.0,1972.0,1. Democrat,2. Republican,1. Democrat,1. Strong Democrat
17400,1.0,1972.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
17401,1.0,1972.0,,,,3. Independent - Democrat
17402,1.0,1972.0,1. Democrat,1. Democrat,,3. Independent - Democrat
17403,1.0,1972.0,1. Democrat,2. Republican,,1. Strong Democrat
17404,1.0,1972.0,2. Republican,2. Republican,,5. Independent - Republican
17405,1.0,1972.0,1. Democrat,1. Democrat,,4. Independent - Independent
